Denn auch wenn die Religionsfreiheit großes Gewicht hat, kann eine Ganzkörper- und Gesichtsverschleierung verboten werden, wenn eine 'wesentliche und entscheidende berufliche Anforderung' es <b>____</b>	rechtfertigt	wappnen	ahnden	zermürben
Auch wenn sich die Vergewaltigung fast ausschließlich auf Sansas Gesicht abspielte, änderte das natürlich nichts daran, dass hier sexuelle Gewalt als reiner Plotmotor verwendet wurde. Die Szene existierte nur, um Sansa durch das erlittene Trauma endgültig einer gewissen Selbstbestimmung zuzuführen – aber <b>____</b> das die Instrumentalisierung sexueller Gewalt?	rechtfertigt	gezofft	zeichnete	gelingt
Die großartige Aussicht <b>____</b> die Mühen des Aufstiegs.	rechtfertigt	fixen	uns	gewesen
Er denkt nicht im Traum daran, sich für seine Taten zu <b>____</b>.	rechtfertigen	abgerechnet	unterziehen	zusammengesetztes
Es gebe keine <b>____</b> für derartig 'barbarische Taten'.	Rechtfertigung	Ausgewogenheit	Ausreißer	Wirbelsäule
Häufigste Ursache für <b>____</b> sind heißgeschossene Rohre.	Rohrkrepierer	Wirbelsäule	Gewissheit	Sodbrennen
Viele als 'Wunderwaffen' angepriesene neue Medikamente entpuppen sich als <b>____</b>, wenn nach fünf bis zehn Jahren Langzeitstudien vorliegen.	Rohrkrepierer	Verrohung	Anrainer	Flunkern
Schutz für junge Einwanderer gegen Geld für die Mauer: Donald Trumps Kompromiss im Haushaltsstreit wurde von den Demokraten umgehend als '<b>____</b>' zurückgewiesen.	Rohrkrepierer	Bekennst	Gemengelage	Anreize
Er <b>____</b> den Stuhl in die Ecke.	rückte	ergangen	einschleifen	erdrückende
den Tisch an die Wand / nach rechts / unter das Fenster <b>____</b>	rücken	gegenüber	abgehalten	ausgemistet
die schwere Kiste ließ sich nicht [von der Stelle] <b>____</b>	rücken	lauschen	anmaßenden	wurde
die Vase in der Auslage zur Seite <b>____</b>	rücken	durchgesickert	einstweiligen	einstweilige
eine Schachfigur zwei Felder nach vorn <b>____</b>	rücken	abgewonnen	hak	töricht
Der 27. Januar [Tag des Gedenkens an die Opfer des Nationalsozialismus] ist ein Datum, an dem das jüdische Element allzu oft in den Hintergrund <b>____</b>.	rückt	verabschiedet	eingeräumt	eckte
Sie <b>____</b> an die Stelle des verstorbenen Chefs.	rückte	anderweitig	einjagen	dämlicher
er <b>____</b> ihm immer näher	rückte	überwiegend	abwimmeln	ergangen
sie <b>____</b> [auf dem Sofa] in die Ecke	rückte	rühmen	zulassen	uns
Denn der <b>____</b> der Republikaner <b>____</b> Trumps sture Haltung schwindet.	Rückhalt , für	Vorgang , schreiben	Was , meucheln	Vorgaben , verkorkst
Gott sei Dank hatte ich auch im Gefängnis den <b>____</b> meiner Familie.	Rückhalt	Lausch	Weichen	Lob
In dieser Saison verlor er [Torhüter Simon Jentzsch] jedoch zunehmend den <b>____</b> bei seinem Trainer Magath, wenn auch nicht bei den Wolfsburger Fans.	Rückhalt	Beaufsichtigungen	Nötigung	Verwahrung
Der <b>____</b> <b>____</b> Olympische Spiele in Deutschland ist in der Bevölkerung wegen der Kosten und Skandale klein, wie diverse Abstimmungen und Umfragen zeigen.	Rückhalt , für	Anregung , bangt	Verunglimpfungen , nachgekommen	Verfehlungen , an
Für das Ziehen am Zopf sprach der Lehrer lediglich eine <b>____</b> aus und verzichtete auf eine Strafe.	Rüge	Maßstäbe	Ausschlag	Engpass
Der Lehrer <b>____</b> Peters Verhalten.	rügte	abartig	zankten	gezofft
Unzureichende Qualität: Prüfer <b>____</b> mehr als 60 Krankenhäuser	rügen	am	pfiffig	richten
Hier gab es nichts zu <b>____</b>, bei dieser Lieferung war alles in Ordnung	rügen	einzuspannen	schlagen	verfochten
Er fühlte sich unglücklich und all sein <b>____</b> und all seine Macht waren ihm nichts mehr wert.	Ruhm	X	Masche	Sich
Diese Orchesterduelle, die den <b>____</b> des Lokals ausmachen, sind eine obligatorische Station für Bandleader, die sich in Kennerkreisen einen Namen machen wollen.	Ruhm	Stellungnahme	Zankapfel	Ausreizen
Der <b>____</b> stieg aber Annette nicht zu Kopf; ihre Freundin Sibylle vergaß sie darüber mitnichten.	Ruhm	Damit	Ausreißer	Vorkehrung
Nicht einmal die Aussicht auf <b>____</b> hatte ihn seine Ängste überwinden lassen.	Ruhm	Leg	Daran	Rechtfertigung
zu <b>____</b> und Ehre gelangen.	Ruhm	Schraubdeckel	Ausmalung	X
Die New York Times nennt Pompeo in dieser Hinsicht 'hyperaktiv'. Der Außenminister <b>____</b> auf Twitter unablässig die vermeintlich großen außenpolitischen Erfolge der Trump-Ära und schimpft auf die Vorgängerregierung – nicht immer eng an den Fakten, wenn er etwa Barack Obama für einen Rüstungskontrollvertrag angeht, den Ronald Reagan geschlossen hatte.	rühmt	verkannt	ab	unterzog
jemandes Leistungen <b>____</b>/jemanden wegen seiner Leistungen <b>____</b>; jemanden als großzügigen Menschen <b>____</b>; hoch <b>____</b> werden.	rühmen , rühmen , rühmen , gerühmt	drauf , zuzuschlie , überführen , drängten	aufgehalten , nörgeln , erschlägt , gefällig	verwehrt , desavouierte , verwahrt , gestürzt
<b>____</b> seines Erfolges als Staatsmann <b>____</b>; Er kann <b>____</b> <b>____</b>, einer der besten Golfspieler der Welt zu sein.	sich , rühmen , sich , rühmen	vorangetrieben , aufgeboten , einbringt , erliegt	alles , irrwitzige , erdrückendes , aussondern	irreführender , wurde , ansetzte , ausgemalt
eine <b>____</b> Art haben	ruppige	vernahmen	verheerendes	ist
eine <b>____</b> Antwort geben.	ruppige	wüste	hält	beigetreten
<b>____</b> spielen	ruppig	angewiesen	abgetan	beharrt
jemanden (an der Schulter) <b>____</b>, um ihn aufzuwecken.	rütteln	auszulagern	putzigen	wetterte
Wir wollen Schritt für Schritt verantwortungsvoll weitere Öffnungen ermöglichen. Diese Schritte erfolgen unter Beachtung des aktuellen Hygienekonzepts, sie sind aber auch abhängig von technischen Möglichkeiten und Sicherheitserfordernissen. Um Planungssicherheit zu geben, hatte das Rektorat bekanntlich Ende Februar beschlossen, dass das Sommersemester grundsätzlich mit digitalen Lehrveranstaltungen bestritten wird. <b>____</b> <b>____</b> wir nicht.	Daran , rütteln	Befindlichkeiten , zusammenzusetzen	Rechtfertigung , sühnen	Stöbern , aufführen
Luther <b>____</b> <b>____</b> Selbstverständinis der damaligen Kirche.	rüttelte , am	für , auslegen	verwaist , damit	grantige , stichhaltig
In Dengs Reformpolitik blieb ein fundamentaler Widerspruch unaufgelöst. Er wollte die Kräfte der Wirtschaft befreien, aber <b>____</b> der Alleinherrschaft der Partei nicht <b>____</b>. Dabei war das ideologische Fundament in China genauso marode geworden wie in der Sowjetunion und in Osteuropa. ‚Der Kommunismus mag Staatskirche sein, aber die Leute sind Atheisten und Agnostiker‘, schrieben Nicholas D. Kristof und Sheryl WuDunn, Peking-Korrespondenten der New York Times, 1994 in ihrem Buch China Wakes. ‚Es gibt in China ungefähr so viele gläubige Kommunisten wie Anhänger Zarathustras im Westen.‘	an , rütteln	arge , werden	lästert , frappierendsten	bewahrt , verhehlen
<b>____</b> <b>____</b> <b>____</b> <b>____</b> <b>____</b>.	Daran , ist , nichts , zu , rütteln	Geborgenheit , anmutenden , unterlief , abfrühstücken , ausgemistet	Pöbel , putzigen , unverkennbare , begehrten , verhöhnen	Anstoßes , verschanzten , heraufbeschwören , geißelten , verwahrt
Er <b>____</b> <b>____</b> der Tür; Der Affe <b>____</b> <b>____</b> Gitter seines Käfigs	rüttelte , an , rüttelte , am	schlagen , bildet , gegenüberstehen , zuschließen	meucheln , entwendet , verunglimpft , plumps	gefälliges , birgt , wies , sah
Der Habicht <b>____</b> eine ganze Weile über dem Feld, bevor er sich auf eine Maus herabstürzte.	rüttelte	zickig	fühlte	flashe
Dies war wirklich eine <b>____</b> Geschichte.	schaurige	begab	eingeschlagen	überführt
Vor dem Krieg [dem Angriff Russlands auf die Ukraine 2022] gab es Schätzungen, denen zufolge diese Grenze [die als militärische Niederlage Russlands gelten würde, glaube ich] bereits bei 4.000 Toten erreicht wäre. Inzwischen sollen 7.000 russische Soldaten getötet worden sein, darunter hohe Offiziere. So <b>____</b> die Rechnung ist: Die ukrainischen Verteidiger müssen in die Lage versetzt werden, den russischen Militärs heimzuzahlen, was sie den ukrainischen Zivilisten antun.	schaurig	preiste	ziehen	umworbener
Wir hatten <b>____</b> Wetter.	schauriges	ausufert	allein	grantig
Sie spricht ein <b>____</b> Französisch.	schauriges	erhabene	ungebändigte	beharrlich
Sie hatte <b>____</b> viele Teddybären im Zimmer.	schaurig	walzen	abgegriffen	plumper
Es war <b>____</b> kalt.	schaurig	zofft	ausgeben	stachelte
Jetzt muss ich <b>____</b>, sonst komme ich zu spät zum Bahnhof!	sausen	mühst	verlassen	treibt
durchs Abitur, durchs Examen <b>____</b>	sausen	gehen	auszusetzen	gehörig
Hörst du das <b>____</b> des Windes?	Sausen	Gemüt	Abstrich	Zuschlag
einen Plan, eine Einladung <b>____</b> lassen	sausen	gab	sträuben	ihr
Lass den unzuverlässigen Kerl doch <b>____</b>!	sausen	verschanzte	schlechthin	ruchloser
Sie sammelte die alten Liebesbriefe in einer <b>____</b>, die sie zuunterst in der Wäscheschublade verwahrte.	Schachtel	Trotzige	Potenz	Zeichnet
Ich habe in verschiedenen Krankenhäusern gelegen. Ich dachte, ich wäre gut aufgehoben oder würde zumindest die Fehler des Systems kennen. Das war aber nicht der Fall. Einige Kollegen haben mich <b>____</b>, weil ich keine mächtigen Gönner angerufen habe, als ich in der Notaufnahme war. Ich war schockiert über dieses offene Eingeständnis der amerikanischen Eliten, dass unsere Krankenhäuser nur dann wirklich funktionieren, wenn die Patienten externe Unterstützung bekommen.	gescholten	herausstellen	hervorgeht	es
Sie <b>____</b> ihn einen Dummkopf.	schalt	umwerfen	dazu	behalf
Die Schafe müssen <b>____</b> werden.	geschoren	unabdingbar	eruieren	wuchtigen
Heute <b>____</b> ihr endlich die Wiese.	schert	ernüchterten	tat	gemusterte
<b>____</b> dir doch mal den Bart, Roderich!	Scher	Gestelle	Hand	Unterstell
Dem kleinen Jungen wurden wegen Läusebefalls die Haare <b>____</b>.	geschoren	putzige	auflage	zur
Der Frisör hat meinem Mann unlängst beinahe eine Glatze <b>____</b>.	geschoren	drücken	irrwitzige	einher
In dieser Abteilung <b>____</b> wir den Samt.	scheren	liefen	ernüchternd	unterläuft
Der Gärtner <b>____</b> heute alle Büsche im Park viereckig.	schert	zankt	zuzugreifen	überwiegend
Beim Skat <b>____</b> wir für gewöhnlich den dritten Mann, bis irgendwann keiner mehr mit uns spielen wollte.	schoren	lästert	schlossen	töricht
Hast du dich schon wieder vom Wirte <b>____</b> lassen?	scheren	harre	bangt	nach
Bei seinem Lehrmeister hat Kurt gelernt, tadellos zu <b>____</b>.	scheren	währen	anlegen	mitunter
<b>____</b> musst du <b>____</b> überhaupt nicht <b>____</b>.	Darum , dich , scheren	Etappen , einstweilige , widersprüchliche	Stellung , entnahm , eingeknickt	Zuläufe , anmaßenden , vervollständigen
Ludmilla hat <b>____</b> nie <b>____</b> irgendwelche Vorschriften <b>____</b>.	sich , um , geschert	fahrlässig , abzustellen , lauerten	bevormunden , standen , unterjochen	hakte , unterlaufen , beschaulich
Du <b>____</b> <b>____</b> einen Teufel <b>____</b> uns und unsere Not!	scherst , dich , um	flogen , gehandhabt , fühlt	gewalztes , aussondern , verschafft	einzuhegen , stattgegeben , ruchlos
Und im wolkenverhangenen Rotterdam, wo der zweite Erzählstrang spielt, <b>____</b> <b>____</b> niemand <b>____</b>, wie das Coltan gewonnen wird, das in beinahe jedem Elektrogerät steckt.	schert , sich , darum	verbärgen , absehen , wie	kanalisiert , versickert , verharrte	tummelt , erschlägt , flogen
Was <b>____</b> es mich, dass du die Klasse wiederholen musst?	schert	entnimmt	brisantes	drücken
Es <b>____</b> ihn nicht, was aus seiner Exfrau wurde.	scherte	eingegangen	verzeichnet	beten
Was die Leute zu ihrem Lebenswandel sagen, <b>____</b> Ilka nicht.	schert	rangieren	sonnen	zieht
nach der langen Wanderung waren wir, fühlten wir uns <b>____</b>	schlapp	gestürzt	grassiert	rücken
die Hitze hatte uns <b>____</b> gemacht	schlapp	drückt	irritiert	ausgleichen
er ist ein <b>____</b> Kerl	schlapper	geben	überwiegend	schillerte
<b>____</b> Muskeln	schlappe	eingängige	verharren	moniert
Trotz ihrer weiblichen Reize blieb sein Glied <b>____</b>.	schlapp	knirschten	überziehen	hinauslaufen
 Ein <b>____</b> Seil hängt herunter.	schlappes	verzerrt	ergiebig	plumpsen
momentan gibt es nur <b>____</b> zwei Prozent Zinsen aufs Sparbuch	schlappe	scherst	beschwört	verklärt
Dabei ist Handball der Wintersport <b>____</b>, klagt Müller.	schlechthin	verschlug	ernüchternd	mit
Schöpferkraft ist die Eigenschaft des Künstlers <b>____</b> und nicht etwa nur einzelner Künstler.	schlechthin	abrechnen	hauen	beharrte
McNaughton [ein Maler, der Donald Trump unterstützt] spült die extrem stilisierten Szenen weich und hellt sie auf, wenn sie Hoffnung wecken sollen – und Trump ist hier die Lichtgestalt <b>____</b>.	schlechthin	trotzigem	verhängt	lotet
Ich habe <b>____</b> keine Ahnung, wie dieses Problem zu lösen wäre.	schlechthin	vorgebliche	zwangsläufig	grantige
Inge hat die ganze Zeit <b>____</b> die Wahrheit gesagt und keiner hat ihr geglaubt.	schlechthin	gehörig	selbstgefällig	verbaut
Nachdem Julia ihn verlassen hatte, ist Bruno <b>____</b> krank geworden.	schlechthin	umständlich	speist	entwischen
Es hat Rita <b>____</b> aus der Bahn geworfen, als sie auch noch ihre Wohnung verlor.	schlechthin	ein	hinausgelaufen	gutmütige
So ohne Laub wirken die Bäume <b>____</b> nackt.	schlechthin	mulmig	putzige	lauerten
Dass Waldemar das Abitur geschafft hat, ist <b>____</b> unmöglich.	schlechthin	abgeschottet	liegt	malt
einen <b>____</b> in den Wald schlagen	Schneise	Ressentiments	Nötigung	Lass
Elektrisch über den Brenner: Porsche baut Schnellladenetz in die Alpen: Das Jahr für Porsche läuft erfolgreich, aber der Autobauer muss zunehmend Tesla fürchten. Nun wollen die Stuttgarter die Strategie des Konkurrenten teilweise kopieren – und eine Ladenetz<b>____</b> in die Alpen schlagen.	schneise	geschert	beteuerte	nicht
Einflug<b>____</b>	schneise	umgeben	hatten	zielt
Breite <b>____</b> zwischen den Parzellen und Feuerlöscher sollen das Risiko eines Brandes gering halten.	Schneisen	Dränge	Haltung	Was
Sklaven <b>____</b> in den kleinen Gruben vor den Luftschächten das Feuer mit Hilfe von Holz und Holzkohle, und die heiße Luft floss ab in die beiden Laubäder.	schürten	nachsehen	verquere	stürzte
Auch wenn Hitler die NSDAP nach 1925 öffentlich auf einen Legalitätskurs verpflichtete, so war Gewalt für die Nationalsozialisten doch stets ein Mittel der Politik. Mit Reden, Broschüren, Plakaten wurde Hass gegen Juden und Marxisten <b>____</b>, Gewalt als 'Selbstverteidigung' gerechtfertigt.	geschürt	gehandhabt	stiefmütterlich	nehmen
Ich weiß nicht, was Politiker treibt, eine solche Form von Sozialneid zu <b>____</b>.	schüren	vorgeben	verhehlen	widersprüchlicher
jemandes Neid, Eifersucht, Zorn, Angst <b>____</b>	schüren	vertun	weitläufigen	abzufedern
einen Konflikt <b>____</b>	schüren	zusammenzusetzen	schlapp	gefälliges
Sie [die Filmmacher] zeigen die Situation in Myanmar, wo Facebook die traditionellen Medien größtenteils abgelöst hat und der Hass gegen die Rohingya zunächst im Netz <b>____</b> wurde, bevor er zur Gewalt und Vertreibung der Volksgruppe führte.	geschürt	ab	törichtes	angemahnt
Aber wenn ich glaub', ich hab' mich neu verliebt, <b>____</b> ich <b>____</b> nur <b>____</b>, bei dir zu sein.	sehne , mich , danach	wettmachen , ausufern , nachgelassen	erdrückt , gemeuchelt , umwerfende	drängten , beständigem , unterzog
Wenn man bei sengender [scorching] Sonne unterwegs ist, <b>____</b> man <b>____</b> <b>____</b> Schatten.	sehnt , sich , nach	eckte , stiefmütterlich , aufgeweicht	mickriger , akribischer , hinausläuft	ersucht , waghalsiges , kassiert
Sie wollen, dass die Tat etwas auslöst und kaputt macht in Deutschland; dass der Schock möglichst tief und weit greifen möge; dass daraus Wut und Konsequenzen erwachsen; dass mit der Festnahme des Täters nicht genug getan ist. Es sind die <b>____</b> der rechten Populisten	Sehnsüchte	Übereinstimmungen	Gau	Befund
Er breitete seine Arme aus wie dereinst Jesus bei der Speisung der Armen und setzte sich dann mit einem <b>____</b> Lächeln und über der Bauchwölbung gefalteten Händen wieder auf seinen Stuhl.	selbstgefälligen	behelfen	die	bevormunden
<b>____</b> nicken, lächeln	selbstgefällig	ansetzen	verschlang	unentwegtesten
Dem Studenten wurde übel, als er <b>____</b>.	sezierte	mistete	ersinnen	überlasse
Als wir anfingen, wollten wir unbedingt unpolitisch sein. Wollten das Bermudadreieck besprechen, Atlantis, Dracula, Werwölfe. Die Politik sollten andere <b>____</b>. Aber relativ schnell ist deutlich geworden, dass das nicht voneinander zu trennen ist. Jetzt erleben wir mehr denn je, wie politisch aktuelle Verschwörungserzählungen sind. Da wird gegen das Impfen mobilisiert oder – wie in den USA – sogar das Kapitol gestürmt.	sezieren	zufügen	mutet	einbüßen
Teile der Ansprache werden leider von den zehn Mitgliedern des Damenkegelclubs 'He wackelt' übertönt, die nach dem hastigen Genuss von anderthalb Flaschen Eckes Kirschlikör mit rotglühenden Gesichtern 'Ausziehen, Ausziehen!' <b>____</b>.	skandieren	verzerrt	en	aufkündigen
Parolen <b>____</b>	skandieren	beseitigte	zaghaft	ließen
Das ist eine <b>____</b> Idee.	skurrile	ablassen	anstacheln	nachgiebige
